text,entities
"Citibank faced regulatory scrutiny in London on Q1 2023, showing a revenue of $3.2B and growth of 10%.","[{'start': 0, 'end': 8, 'label': 'ORG'}, {'start': 38, 'end': 44, 'label': 'LOC'}, {'start': 48, 'end': 55, 'label': 'DATE'}, {'start': 78, 'end': 83, 'label': 'MONEY'}, {'start': 98, 'end': 101, 'label': 'PERCENT'}]"
"Goldman Sachs reported profits in Singapore on Q2 2023, showing a revenue of $3.2B and growth of 5%.","[{'start': 0, 'end': 13, 'label': 'ORG'}, {'start': 34, 'end': 43, 'label': 'LOC'}, {'start': 47, 'end': 54, 'label': 'DATE'}, {'start': 77, 'end': 82, 'label': 'MONEY'}, {'start': 97, 'end': 99, 'label': 'PERCENT'}]"
"HSBC faced regulatory scrutiny in Singapore on Q4 2023, showing a revenue of $750M and growth of 3.75%.","[{'start': 0, 'end': 4, 'label': 'ORG'}, {'start': 34, 'end': 43, 'label': 'LOC'}, {'start': 47, 'end': 54, 'label': 'DATE'}, {'start': 77, 'end': 82, 'label': 'MONEY'}, {'start': 97, 'end': 102, 'label': 'PERCENT'}]"
"Morgan Stanley launched a fintech app in Toronto on 12/31/2023, showing a revenue of $3.2B and growth of 7%.","[{'start': 0, 'end': 14, 'label': 'ORG'}, {'start': 41, 'end': 48, 'label': 'LOC'}, {'start': 52, 'end': 62, 'label': 'DATE'}, {'start': 85, 'end': 90, 'label': 'MONEY'}, {'start': 105, 'end': 107, 'label': 'PERCENT'}]"
"Wells Fargo opened a new branch in London on Q2 2023, showing a revenue of $1B and growth of 10%.","[{'start': 0, 'end': 11, 'label': 'ORG'}, {'start': 35, 'end': 41, 'label': 'LOC'}, {'start': 45, 'end': 52, 'label': 'DATE'}, {'start': 75, 'end': 78, 'label': 'MONEY'}, {'start': 93, 'end': 96, 'label': 'PERCENT'}]"
"Bank of America issued new credit cards in London on Q3 2023, showing a revenue of $2.5B and growth of 10%.","[{'start': 0, 'end': 15, 'label': 'ORG'}, {'start': 43, 'end': 49, 'label': 'LOC'}, {'start': 53, 'end': 60, 'label': 'DATE'}, {'start': 83, 'end': 88, 'label': 'MONEY'}, {'start': 103, 'end': 106, 'label': 'PERCENT'}]"
"Wells Fargo posted Q2 earnings in New York on 12/31/2023, showing a revenue of $3.2B and growth of 7%.","[{'start': 0, 'end': 11, 'label': 'ORG'}, {'start': 34, 'end': 42, 'label': 'LOC'}, {'start': 46, 'end': 56, 'label': 'DATE'}, {'start': 79, 'end': 84, 'label': 'MONEY'}, {'start': 99, 'end': 101, 'label': 'PERCENT'}]"
"Bank of America reported profits in Singapore on January 10, 2024, showing a revenue of $3.2B and growth of 10%.","[{'start': 0, 'end': 15, 'label': 'ORG'}, {'start': 36, 'end': 45, 'label': 'LOC'}, {'start': 49, 'end': 65, 'label': 'DATE'}, {'start': 88, 'end': 93, 'label': 'MONEY'}, {'start': 108, 'end': 111, 'label': 'PERCENT'}]"
"HSBC faced regulatory scrutiny in Singapore on 12/31/2023, showing a revenue of $2.5B and growth of 3.75%.","[{'start': 0, 'end': 4, 'label': 'ORG'}, {'start': 34, 'end': 43, 'label': 'LOC'}, {'start': 47, 'end': 57, 'label': 'DATE'}, {'start': 80, 'end': 85, 'label': 'MONEY'}, {'start': 100, 'end': 105, 'label': 'PERCENT'}]"
"Wells Fargo announced layoffs in San Francisco on Q3 2023, showing a revenue of 1.2 billion dollars and growth of 3.75%.","[{'start': 0, 'end': 11, 'label': 'ORG'}, {'start': 33, 'end': 46, 'label': 'LOC'}, {'start': 50, 'end': 57, 'label': 'DATE'}, {'start': 80, 'end': 99, 'label': 'MONEY'}, {'start': 114, 'end': 119, 'label': 'PERCENT'}]"
"Morgan Stanley issued new credit cards in San Francisco on 12/31/2023, showing a revenue of 1.2 billion dollars and growth of 5%.","[{'start': 0, 'end': 14, 'label': 'ORG'}, {'start': 42, 'end': 55, 'label': 'LOC'}, {'start': 59, 'end': 69, 'label': 'DATE'}, {'start': 92, 'end': 111, 'label': 'MONEY'}, {'start': 126, 'end': 128, 'label': 'PERCENT'}]"
"HSBC issued new credit cards in Toronto on Q1 2023, showing a revenue of 1.2 billion dollars and growth of 7%.","[{'start': 0, 'end': 4, 'label': 'ORG'}, {'start': 32, 'end': 39, 'label': 'LOC'}, {'start': 43, 'end': 50, 'label': 'DATE'}, {'start': 73, 'end': 92, 'label': 'MONEY'}, {'start': 107, 'end': 109, 'label': 'PERCENT'}]"
"JP Morgan Chase issued new credit cards in London on Q2 2023, showing a revenue of $750M and growth of 3.75%.","[{'start': 0, 'end': 15, 'label': 'ORG'}, {'start': 43, 'end': 49, 'label': 'LOC'}, {'start': 53, 'end': 60, 'label': 'DATE'}, {'start': 83, 'end': 88, 'label': 'MONEY'}, {'start': 103, 'end': 108, 'label': 'PERCENT'}]"
"Citibank launched a fintech app in Singapore on Q2 2023, showing a revenue of $750M and growth of 10%.","[{'start': 0, 'end': 8, 'label': 'ORG'}, {'start': 35, 'end': 44, 'label': 'LOC'}, {'start': 48, 'end': 55, 'label': 'DATE'}, {'start': 78, 'end': 83, 'label': 'MONEY'}, {'start': 98, 'end': 101, 'label': 'PERCENT'}]"
"Bank of America issued new credit cards in Singapore on Q3 2023, showing a revenue of $750M and growth of 5%.","[{'start': 0, 'end': 15, 'label': 'ORG'}, {'start': 43, 'end': 52, 'label': 'LOC'}, {'start': 56, 'end': 63, 'label': 'DATE'}, {'start': 86, 'end': 91, 'label': 'MONEY'}, {'start': 106, 'end': 108, 'label': 'PERCENT'}]"
"Citibank posted Q2 earnings in Singapore on 12/31/2023, showing a revenue of $750M and growth of 3.75%.","[{'start': 0, 'end': 8, 'label': 'ORG'}, {'start': 31, 'end': 40, 'label': 'LOC'}, {'start': 44, 'end': 54, 'label': 'DATE'}, {'start': 77, 'end': 82, 'label': 'MONEY'}, {'start': 97, 'end': 102, 'label': 'PERCENT'}]"
"JP Morgan Chase opened a new branch in London on 12/31/2023, showing a revenue of $750M and growth of 7%.","[{'start': 0, 'end': 15, 'label': 'ORG'}, {'start': 39, 'end': 45, 'label': 'LOC'}, {'start': 49, 'end': 59, 'label': 'DATE'}, {'start': 82, 'end': 87, 'label': 'MONEY'}, {'start': 102, 'end': 104, 'label': 'PERCENT'}]"
"Goldman Sachs launched a fintech app in New York on Q1 2023, showing a revenue of $3.2B and growth of 10%.","[{'start': 0, 'end': 13, 'label': 'ORG'}, {'start': 40, 'end': 48, 'label': 'LOC'}, {'start': 52, 'end': 59, 'label': 'DATE'}, {'start': 82, 'end': 87, 'label': 'MONEY'}, {'start': 102, 'end': 105, 'label': 'PERCENT'}]"
"Wells Fargo launched a fintech app in Singapore on 12/31/2023, showing a revenue of $3.2B and growth of 5%.","[{'start': 0, 'end': 11, 'label': 'ORG'}, {'start': 38, 'end': 47, 'label': 'LOC'}, {'start': 51, 'end': 61, 'label': 'DATE'}, {'start': 84, 'end': 89, 'label': 'MONEY'}, {'start': 104, 'end': 106, 'label': 'PERCENT'}]"
"JP Morgan Chase reported profits in New York on January 10, 2024, showing a revenue of $500M and growth of 5%.","[{'start': 0, 'end': 15, 'label': 'ORG'}, {'start': 36, 'end': 44, 'label': 'LOC'}, {'start': 48, 'end': 64, 'label': 'DATE'}, {'start': 87, 'end': 92, 'label': 'MONEY'}, {'start': 107, 'end': 109, 'label': 'PERCENT'}]"
"Wells Fargo announced layoffs in New York on 12/31/2023, showing a revenue of $750M and growth of 3.75%.","[{'start': 0, 'end': 11, 'label': 'ORG'}, {'start': 33, 'end': 41, 'label': 'LOC'}, {'start': 45, 'end': 55, 'label': 'DATE'}, {'start': 78, 'end': 83, 'label': 'MONEY'}, {'start': 98, 'end': 103, 'label': 'PERCENT'}]"
"Citibank faced regulatory scrutiny in Singapore on January 10, 2024, showing a revenue of $750M and growth of 10%.","[{'start': 0, 'end': 8, 'label': 'ORG'}, {'start': 38, 'end': 47, 'label': 'LOC'}, {'start': 51, 'end': 67, 'label': 'DATE'}, {'start': 90, 'end': 95, 'label': 'MONEY'}, {'start': 110, 'end': 113, 'label': 'PERCENT'}]"
"Bank of America reported profits in Toronto on Q4 2023, showing a revenue of $750M and growth of 7%.","[{'start': 0, 'end': 15, 'label': 'ORG'}, {'start': 36, 'end': 43, 'label': 'LOC'}, {'start': 47, 'end': 54, 'label': 'DATE'}, {'start': 77, 'end': 82, 'label': 'MONEY'}, {'start': 97, 'end': 99, 'label': 'PERCENT'}]"
"Wells Fargo launched a fintech app in New York on Q4 2023, showing a revenue of $2.5B and growth of 3.75%.","[{'start': 0, 'end': 11, 'label': 'ORG'}, {'start': 38, 'end': 46, 'label': 'LOC'}, {'start': 50, 'end': 57, 'label': 'DATE'}, {'start': 80, 'end': 85, 'label': 'MONEY'}, {'start': 100, 'end': 105, 'label': 'PERCENT'}]"
"Wells Fargo faced regulatory scrutiny in London on Q1 2023, showing a revenue of $3.2B and growth of 5%.","[{'start': 0, 'end': 11, 'label': 'ORG'}, {'start': 41, 'end': 47, 'label': 'LOC'}, {'start': 51, 'end': 58, 'label': 'DATE'}, {'start': 81, 'end': 86, 'label': 'MONEY'}, {'start': 101, 'end': 103, 'label': 'PERCENT'}]"
"Citibank issued new credit cards in Toronto on Q2 2023, showing a revenue of $500M and growth of 5%.","[{'start': 0, 'end': 8, 'label': 'ORG'}, {'start': 36, 'end': 43, 'label': 'LOC'}, {'start': 47, 'end': 54, 'label': 'DATE'}, {'start': 77, 'end': 82, 'label': 'MONEY'}, {'start': 97, 'end': 99, 'label': 'PERCENT'}]"
"Bank of America reported profits in Singapore on 12/31/2023, showing a revenue of $750M and growth of 3.75%.","[{'start': 0, 'end': 15, 'label': 'ORG'}, {'start': 36, 'end': 45, 'label': 'LOC'}, {'start': 49, 'end': 59, 'label': 'DATE'}, {'start': 82, 'end': 87, 'label': 'MONEY'}, {'start': 102, 'end': 107, 'label': 'PERCENT'}]"
"Morgan Stanley announced layoffs in Singapore on Q1 2023, showing a revenue of 1.2 billion dollars and growth of 7%.","[{'start': 0, 'end': 14, 'label': 'ORG'}, {'start': 36, 'end': 45, 'label': 'LOC'}, {'start': 49, 'end': 56, 'label': 'DATE'}, {'start': 79, 'end': 98, 'label': 'MONEY'}, {'start': 113, 'end': 115, 'label': 'PERCENT'}]"
"JP Morgan Chase reported profits in San Francisco on Q4 2023, showing a revenue of $750M and growth of 10%.","[{'start': 0, 'end': 15, 'label': 'ORG'}, {'start': 36, 'end': 49, 'label': 'LOC'}, {'start': 53, 'end': 60, 'label': 'DATE'}, {'start': 83, 'end': 88, 'label': 'MONEY'}, {'start': 103, 'end': 106, 'label': 'PERCENT'}]"
"Morgan Stanley announced layoffs in New York on January 10, 2024, showing a revenue of $3.2B and growth of 5%.","[{'start': 0, 'end': 14, 'label': 'ORG'}, {'start': 36, 'end': 44, 'label': 'LOC'}, {'start': 48, 'end': 64, 'label': 'DATE'}, {'start': 87, 'end': 92, 'label': 'MONEY'}, {'start': 107, 'end': 109, 'label': 'PERCENT'}]"
"Bank of America posted Q2 earnings in San Francisco on 12/31/2023, showing a revenue of $2.5B and growth of 7%.","[{'start': 0, 'end': 15, 'label': 'ORG'}, {'start': 38, 'end': 51, 'label': 'LOC'}, {'start': 55, 'end': 65, 'label': 'DATE'}, {'start': 88, 'end': 93, 'label': 'MONEY'}, {'start': 108, 'end': 110, 'label': 'PERCENT'}]"
"Citibank announced layoffs in Toronto on Q4 2023, showing a revenue of 1.2 billion dollars and growth of 7%.","[{'start': 0, 'end': 8, 'label': 'ORG'}, {'start': 30, 'end': 37, 'label': 'LOC'}, {'start': 41, 'end': 48, 'label': 'DATE'}, {'start': 71, 'end': 90, 'label': 'MONEY'}, {'start': 105, 'end': 107, 'label': 'PERCENT'}]"
"HSBC issued new credit cards in Toronto on Q2 2023, showing a revenue of $2.5B and growth of 10%.","[{'start': 0, 'end': 4, 'label': 'ORG'}, {'start': 32, 'end': 39, 'label': 'LOC'}, {'start': 43, 'end': 50, 'label': 'DATE'}, {'start': 73, 'end': 78, 'label': 'MONEY'}, {'start': 93, 'end': 96, 'label': 'PERCENT'}]"
"HSBC issued new credit cards in Singapore on January 10, 2024, showing a revenue of 1.2 billion dollars and growth of 10%.","[{'start': 0, 'end': 4, 'label': 'ORG'}, {'start': 32, 'end': 41, 'label': 'LOC'}, {'start': 45, 'end': 61, 'label': 'DATE'}, {'start': 84, 'end': 103, 'label': 'MONEY'}, {'start': 118, 'end': 121, 'label': 'PERCENT'}]"
"Morgan Stanley issued new credit cards in London on January 10, 2024, showing a revenue of $500M and growth of 10%.","[{'start': 0, 'end': 14, 'label': 'ORG'}, {'start': 42, 'end': 48, 'label': 'LOC'}, {'start': 52, 'end': 68, 'label': 'DATE'}, {'start': 91, 'end': 96, 'label': 'MONEY'}, {'start': 111, 'end': 114, 'label': 'PERCENT'}]"
"Bank of America issued new credit cards in New York on Q1 2023, showing a revenue of $2.5B and growth of 7%.","[{'start': 0, 'end': 15, 'label': 'ORG'}, {'start': 43, 'end': 51, 'label': 'LOC'}, {'start': 55, 'end': 62, 'label': 'DATE'}, {'start': 85, 'end': 90, 'label': 'MONEY'}, {'start': 105, 'end': 107, 'label': 'PERCENT'}]"
"Goldman Sachs launched a fintech app in New York on January 10, 2024, showing a revenue of 1.2 billion dollars and growth of 10%.","[{'start': 0, 'end': 13, 'label': 'ORG'}, {'start': 40, 'end': 48, 'label': 'LOC'}, {'start': 52, 'end': 68, 'label': 'DATE'}, {'start': 91, 'end': 110, 'label': 'MONEY'}, {'start': 125, 'end': 128, 'label': 'PERCENT'}]"
"Goldman Sachs reported profits in New York on Q4 2023, showing a revenue of $3.2B and growth of 3.75%.","[{'start': 0, 'end': 13, 'label': 'ORG'}, {'start': 34, 'end': 42, 'label': 'LOC'}, {'start': 46, 'end': 53, 'label': 'DATE'}, {'start': 76, 'end': 81, 'label': 'MONEY'}, {'start': 96, 'end': 101, 'label': 'PERCENT'}]"
"Citibank faced regulatory scrutiny in San Francisco on Q4 2023, showing a revenue of $750M and growth of 7%.","[{'start': 0, 'end': 8, 'label': 'ORG'}, {'start': 38, 'end': 51, 'label': 'LOC'}, {'start': 55, 'end': 62, 'label': 'DATE'}, {'start': 85, 'end': 90, 'label': 'MONEY'}, {'start': 105, 'end': 107, 'label': 'PERCENT'}]"
"Goldman Sachs faced regulatory scrutiny in New York on Q2 2023, showing a revenue of $750M and growth of 5%.","[{'start': 0, 'end': 13, 'label': 'ORG'}, {'start': 43, 'end': 51, 'label': 'LOC'}, {'start': 55, 'end': 62, 'label': 'DATE'}, {'start': 85, 'end': 90, 'label': 'MONEY'}, {'start': 105, 'end': 107, 'label': 'PERCENT'}]"
"Bank of America faced regulatory scrutiny in London on Q1 2023, showing a revenue of 1.2 billion dollars and growth of 5%.","[{'start': 0, 'end': 15, 'label': 'ORG'}, {'start': 45, 'end': 51, 'label': 'LOC'}, {'start': 55, 'end': 62, 'label': 'DATE'}, {'start': 85, 'end': 104, 'label': 'MONEY'}, {'start': 119, 'end': 121, 'label': 'PERCENT'}]"
"Citibank reported profits in Toronto on Q3 2023, showing a revenue of $3.2B and growth of 10%.","[{'start': 0, 'end': 8, 'label': 'ORG'}, {'start': 29, 'end': 36, 'label': 'LOC'}, {'start': 40, 'end': 47, 'label': 'DATE'}, {'start': 70, 'end': 75, 'label': 'MONEY'}, {'start': 90, 'end': 93, 'label': 'PERCENT'}]"
"JP Morgan Chase faced regulatory scrutiny in London on January 10, 2024, showing a revenue of $1B and growth of 10%.","[{'start': 0, 'end': 15, 'label': 'ORG'}, {'start': 45, 'end': 51, 'label': 'LOC'}, {'start': 55, 'end': 71, 'label': 'DATE'}, {'start': 94, 'end': 97, 'label': 'MONEY'}, {'start': 112, 'end': 115, 'label': 'PERCENT'}]"
"Wells Fargo launched a fintech app in New York on Q4 2023, showing a revenue of $1B and growth of 5%.","[{'start': 0, 'end': 11, 'label': 'ORG'}, {'start': 38, 'end': 46, 'label': 'LOC'}, {'start': 50, 'end': 57, 'label': 'DATE'}, {'start': 80, 'end': 83, 'label': 'MONEY'}, {'start': 98, 'end': 100, 'label': 'PERCENT'}]"
"HSBC reported profits in New York on Q2 2023, showing a revenue of $500M and growth of 7%.","[{'start': 0, 'end': 4, 'label': 'ORG'}, {'start': 25, 'end': 33, 'label': 'LOC'}, {'start': 37, 'end': 44, 'label': 'DATE'}, {'start': 67, 'end': 72, 'label': 'MONEY'}, {'start': 87, 'end': 89, 'label': 'PERCENT'}]"
"HSBC reported profits in San Francisco on Q2 2023, showing a revenue of 1.2 billion dollars and growth of 10%.","[{'start': 0, 'end': 4, 'label': 'ORG'}, {'start': 25, 'end': 38, 'label': 'LOC'}, {'start': 42, 'end': 49, 'label': 'DATE'}, {'start': 72, 'end': 91, 'label': 'MONEY'}, {'start': 106, 'end': 109, 'label': 'PERCENT'}]"
"Citibank opened a new branch in San Francisco on 12/31/2023, showing a revenue of $3.2B and growth of 5%.","[{'start': 0, 'end': 8, 'label': 'ORG'}, {'start': 32, 'end': 45, 'label': 'LOC'}, {'start': 49, 'end': 59, 'label': 'DATE'}, {'start': 82, 'end': 87, 'label': 'MONEY'}, {'start': 102, 'end': 104, 'label': 'PERCENT'}]"
"Wells Fargo issued new credit cards in Toronto on 12/31/2023, showing a revenue of $500M and growth of 7%.","[{'start': 0, 'end': 11, 'label': 'ORG'}, {'start': 39, 'end': 46, 'label': 'LOC'}, {'start': 50, 'end': 60, 'label': 'DATE'}, {'start': 83, 'end': 88, 'label': 'MONEY'}, {'start': 103, 'end': 105, 'label': 'PERCENT'}]"
"Bank of America posted Q2 earnings in Toronto on Q2 2023, showing a revenue of $2.5B and growth of 10%.","[{'start': 0, 'end': 15, 'label': 'ORG'}, {'start': 38, 'end': 45, 'label': 'LOC'}, {'start': 49, 'end': 56, 'label': 'DATE'}, {'start': 79, 'end': 84, 'label': 'MONEY'}, {'start': 99, 'end': 102, 'label': 'PERCENT'}]"
"Wells Fargo opened a new branch in Toronto on Q2 2023, showing a revenue of 1.2 billion dollars and growth of 10%.","[{'start': 0, 'end': 11, 'label': 'ORG'}, {'start': 35, 'end': 42, 'label': 'LOC'}, {'start': 46, 'end': 53, 'label': 'DATE'}, {'start': 76, 'end': 95, 'label': 'MONEY'}, {'start': 110, 'end': 113, 'label': 'PERCENT'}]"
"Goldman Sachs announced layoffs in San Francisco on Q2 2023, showing a revenue of $3.2B and growth of 5%.","[{'start': 0, 'end': 13, 'label': 'ORG'}, {'start': 35, 'end': 48, 'label': 'LOC'}, {'start': 52, 'end': 59, 'label': 'DATE'}, {'start': 82, 'end': 87, 'label': 'MONEY'}, {'start': 102, 'end': 104, 'label': 'PERCENT'}]"
"Morgan Stanley reported profits in San Francisco on Q4 2023, showing a revenue of $1B and growth of 5%.","[{'start': 0, 'end': 14, 'label': 'ORG'}, {'start': 35, 'end': 48, 'label': 'LOC'}, {'start': 52, 'end': 59, 'label': 'DATE'}, {'start': 82, 'end': 85, 'label': 'MONEY'}, {'start': 100, 'end': 102, 'label': 'PERCENT'}]"
"Goldman Sachs launched a fintech app in London on 12/31/2023, showing a revenue of 1.2 billion dollars and growth of 10%.","[{'start': 0, 'end': 13, 'label': 'ORG'}, {'start': 40, 'end': 46, 'label': 'LOC'}, {'start': 50, 'end': 60, 'label': 'DATE'}, {'start': 83, 'end': 102, 'label': 'MONEY'}, {'start': 117, 'end': 120, 'label': 'PERCENT'}]"
"Wells Fargo reported profits in London on 12/31/2023, showing a revenue of $500M and growth of 3.75%.","[{'start': 0, 'end': 11, 'label': 'ORG'}, {'start': 32, 'end': 38, 'label': 'LOC'}, {'start': 42, 'end': 52, 'label': 'DATE'}, {'start': 75, 'end': 80, 'label': 'MONEY'}, {'start': 95, 'end': 100, 'label': 'PERCENT'}]"
"Wells Fargo posted Q2 earnings in New York on Q4 2023, showing a revenue of $500M and growth of 3.75%.","[{'start': 0, 'end': 11, 'label': 'ORG'}, {'start': 34, 'end': 42, 'label': 'LOC'}, {'start': 46, 'end': 53, 'label': 'DATE'}, {'start': 76, 'end': 81, 'label': 'MONEY'}, {'start': 96, 'end': 101, 'label': 'PERCENT'}]"
"Citibank launched a fintech app in London on Q1 2023, showing a revenue of $3.2B and growth of 10%.","[{'start': 0, 'end': 8, 'label': 'ORG'}, {'start': 35, 'end': 41, 'label': 'LOC'}, {'start': 45, 'end': 52, 'label': 'DATE'}, {'start': 75, 'end': 80, 'label': 'MONEY'}, {'start': 95, 'end': 98, 'label': 'PERCENT'}]"
"Citibank faced regulatory scrutiny in San Francisco on Q4 2023, showing a revenue of $3.2B and growth of 5%.","[{'start': 0, 'end': 8, 'label': 'ORG'}, {'start': 38, 'end': 51, 'label': 'LOC'}, {'start': 55, 'end': 62, 'label': 'DATE'}, {'start': 85, 'end': 90, 'label': 'MONEY'}, {'start': 105, 'end': 107, 'label': 'PERCENT'}]"
"Wells Fargo posted Q2 earnings in New York on 12/31/2023, showing a revenue of $500M and growth of 3.75%.","[{'start': 0, 'end': 11, 'label': 'ORG'}, {'start': 34, 'end': 42, 'label': 'LOC'}, {'start': 46, 'end': 56, 'label': 'DATE'}, {'start': 79, 'end': 84, 'label': 'MONEY'}, {'start': 99, 'end': 104, 'label': 'PERCENT'}]"
"HSBC opened a new branch in London on Q2 2023, showing a revenue of $1B and growth of 5%.","[{'start': 0, 'end': 4, 'label': 'ORG'}, {'start': 28, 'end': 34, 'label': 'LOC'}, {'start': 38, 'end': 45, 'label': 'DATE'}, {'start': 68, 'end': 71, 'label': 'MONEY'}, {'start': 86, 'end': 88, 'label': 'PERCENT'}]"
"Bank of America faced regulatory scrutiny in San Francisco on 12/31/2023, showing a revenue of $2.5B and growth of 3.75%.","[{'start': 0, 'end': 15, 'label': 'ORG'}, {'start': 45, 'end': 58, 'label': 'LOC'}, {'start': 62, 'end': 72, 'label': 'DATE'}, {'start': 95, 'end': 100, 'label': 'MONEY'}, {'start': 115, 'end': 120, 'label': 'PERCENT'}]"
"Wells Fargo faced regulatory scrutiny in New York on Q4 2023, showing a revenue of $500M and growth of 5%.","[{'start': 0, 'end': 11, 'label': 'ORG'}, {'start': 41, 'end': 49, 'label': 'LOC'}, {'start': 53, 'end': 60, 'label': 'DATE'}, {'start': 83, 'end': 88, 'label': 'MONEY'}, {'start': 103, 'end': 105, 'label': 'PERCENT'}]"
"Bank of America issued new credit cards in London on January 10, 2024, showing a revenue of $3.2B and growth of 5%.","[{'start': 0, 'end': 15, 'label': 'ORG'}, {'start': 43, 'end': 49, 'label': 'LOC'}, {'start': 53, 'end': 69, 'label': 'DATE'}, {'start': 92, 'end': 97, 'label': 'MONEY'}, {'start': 112, 'end': 114, 'label': 'PERCENT'}]"
"Citibank announced layoffs in London on 12/31/2023, showing a revenue of $3.2B and growth of 7%.","[{'start': 0, 'end': 8, 'label': 'ORG'}, {'start': 30, 'end': 36, 'label': 'LOC'}, {'start': 40, 'end': 50, 'label': 'DATE'}, {'start': 73, 'end': 78, 'label': 'MONEY'}, {'start': 93, 'end': 95, 'label': 'PERCENT'}]"
"Wells Fargo launched a fintech app in New York on Q3 2023, showing a revenue of $1B and growth of 5%.","[{'start': 0, 'end': 11, 'label': 'ORG'}, {'start': 38, 'end': 46, 'label': 'LOC'}, {'start': 50, 'end': 57, 'label': 'DATE'}, {'start': 80, 'end': 83, 'label': 'MONEY'}, {'start': 98, 'end': 100, 'label': 'PERCENT'}]"
"HSBC launched a fintech app in Singapore on Q3 2023, showing a revenue of $3.2B and growth of 10%.","[{'start': 0, 'end': 4, 'label': 'ORG'}, {'start': 31, 'end': 40, 'label': 'LOC'}, {'start': 44, 'end': 51, 'label': 'DATE'}, {'start': 74, 'end': 79, 'label': 'MONEY'}, {'start': 94, 'end': 97, 'label': 'PERCENT'}]"
"HSBC launched a fintech app in New York on Q2 2023, showing a revenue of $2.5B and growth of 7%.","[{'start': 0, 'end': 4, 'label': 'ORG'}, {'start': 31, 'end': 39, 'label': 'LOC'}, {'start': 43, 'end': 50, 'label': 'DATE'}, {'start': 73, 'end': 78, 'label': 'MONEY'}, {'start': 93, 'end': 95, 'label': 'PERCENT'}]"
"HSBC issued new credit cards in Singapore on Q4 2023, showing a revenue of $500M and growth of 7%.","[{'start': 0, 'end': 4, 'label': 'ORG'}, {'start': 32, 'end': 41, 'label': 'LOC'}, {'start': 45, 'end': 52, 'label': 'DATE'}, {'start': 75, 'end': 80, 'label': 'MONEY'}, {'start': 95, 'end': 97, 'label': 'PERCENT'}]"
"Wells Fargo announced layoffs in Toronto on Q4 2023, showing a revenue of $1B and growth of 3.75%.","[{'start': 0, 'end': 11, 'label': 'ORG'}, {'start': 33, 'end': 40, 'label': 'LOC'}, {'start': 44, 'end': 51, 'label': 'DATE'}, {'start': 74, 'end': 77, 'label': 'MONEY'}, {'start': 92, 'end': 97, 'label': 'PERCENT'}]"
"Goldman Sachs opened a new branch in London on Q2 2023, showing a revenue of $3.2B and growth of 5%.","[{'start': 0, 'end': 13, 'label': 'ORG'}, {'start': 37, 'end': 43, 'label': 'LOC'}, {'start': 47, 'end': 54, 'label': 'DATE'}, {'start': 77, 'end': 82, 'label': 'MONEY'}, {'start': 97, 'end': 99, 'label': 'PERCENT'}]"
"Bank of America posted Q2 earnings in Toronto on 12/31/2023, showing a revenue of $500M and growth of 5%.","[{'start': 0, 'end': 15, 'label': 'ORG'}, {'start': 38, 'end': 45, 'label': 'LOC'}, {'start': 49, 'end': 59, 'label': 'DATE'}, {'start': 82, 'end': 87, 'label': 'MONEY'}, {'start': 102, 'end': 104, 'label': 'PERCENT'}]"
"Morgan Stanley reported profits in Singapore on Q1 2023, showing a revenue of $750M and growth of 10%.","[{'start': 0, 'end': 14, 'label': 'ORG'}, {'start': 35, 'end': 44, 'label': 'LOC'}, {'start': 48, 'end': 55, 'label': 'DATE'}, {'start': 78, 'end': 83, 'label': 'MONEY'}, {'start': 98, 'end': 101, 'label': 'PERCENT'}]"
"Goldman Sachs announced layoffs in San Francisco on Q2 2023, showing a revenue of $2.5B and growth of 5%.","[{'start': 0, 'end': 13, 'label': 'ORG'}, {'start': 35, 'end': 48, 'label': 'LOC'}, {'start': 52, 'end': 59, 'label': 'DATE'}, {'start': 82, 'end': 87, 'label': 'MONEY'}, {'start': 102, 'end': 104, 'label': 'PERCENT'}]"
"Goldman Sachs opened a new branch in San Francisco on Q2 2023, showing a revenue of $2.5B and growth of 3.75%.","[{'start': 0, 'end': 13, 'label': 'ORG'}, {'start': 37, 'end': 50, 'label': 'LOC'}, {'start': 54, 'end': 61, 'label': 'DATE'}, {'start': 84, 'end': 89, 'label': 'MONEY'}, {'start': 104, 'end': 109, 'label': 'PERCENT'}]"
"Goldman Sachs issued new credit cards in San Francisco on Q3 2023, showing a revenue of 1.2 billion dollars and growth of 7%.","[{'start': 0, 'end': 13, 'label': 'ORG'}, {'start': 41, 'end': 54, 'label': 'LOC'}, {'start': 58, 'end': 65, 'label': 'DATE'}, {'start': 88, 'end': 107, 'label': 'MONEY'}, {'start': 122, 'end': 124, 'label': 'PERCENT'}]"
"Citibank issued new credit cards in San Francisco on Q2 2023, showing a revenue of 1.2 billion dollars and growth of 7%.","[{'start': 0, 'end': 8, 'label': 'ORG'}, {'start': 36, 'end': 49, 'label': 'LOC'}, {'start': 53, 'end': 60, 'label': 'DATE'}, {'start': 83, 'end': 102, 'label': 'MONEY'}, {'start': 117, 'end': 119, 'label': 'PERCENT'}]"
"HSBC posted Q2 earnings in San Francisco on Q4 2023, showing a revenue of $3.2B and growth of 7%.","[{'start': 0, 'end': 4, 'label': 'ORG'}, {'start': 27, 'end': 40, 'label': 'LOC'}, {'start': 44, 'end': 51, 'label': 'DATE'}, {'start': 74, 'end': 79, 'label': 'MONEY'}, {'start': 94, 'end': 96, 'label': 'PERCENT'}]"
